Ticket_Loc,Issue_Date,Issue_Time,Route,Badge_Numb,Issue_Agen,Violation_,Violation1,Fine_Amt,Plate_Type,License_St,Vehicle_Ma,Vehicle_Co,Vehicle_St,Comment,Street_Num,Street_Nam,Lat,Long
X 465 COLUMBUS AVE,02/28/2015 12:00:00 AM,3:52:00 PM,E07,113,1,63,RESIDENT PARK ONLY,40,PA,MA,JEEP,8,4D,NO RPP,0,COLUMBUS AVE,,
X 474 BERKELEY ST,02/27/2015 12:00:00 AM,7:29:00 PM,E04,186,1,92,METER FEE UNPAID,25,PA,MA,SUBA,8,4D,,0,BERKELEY ST,,
X 474 BROOKLINE AV,02/28/2015 12:00:00 AM,5:06:00 PM,D01,299,1,92,METER FEE UNPAID,25,PA,MA,ACUR,8,4D,,0,BROOKLINE AV,,
X 474 BROOKLINE AV,02/28/2015 12:00:00 AM,4:06:00 PM,D01,299,1,92,METER FEE UNPAID,25,CO,MA,TOYT,8,PU,,0,BROOKLINE AV,,
X 474 BROOKLINE AV,02/28/2015 12:00:00 AM,4:08:00 PM,D01,299,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,4D,,0,BROOKLINE AV,,
X 474 BROOKLINE AVE,02/28/2015 12:00:00 AM,4:06:00 PM,D01,299,1,322,EXPIRED/NO PLATE,40,CO,MA,TOYT,8,PU,EXP: 12/14. EXPIRED REGISTRATION STICKER,0,BROOKLINE AVE,,
X 480 TREMONT ST,02/27/2015 12:00:00 AM,7:31:00 PM,E04,186,1,92,METER FEE UNPAID,25,PA,MA,MERC,3,4D,,0,TREMONT ST,,
X 496 TREMONT ST,02/27/2015 12:00:00 AM,7:34:00 PM,E04,186,1,92,METER FEE UNPAID,25,PA,MA,GMC,4,4D,,0,TREMONT ST,,
X 50 MEDFORD ST,02/23/2015 12:00:00 AM,10:50:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,,NH,JEEP,7,4D,,0,MEDFORD ST,,
X 50 MEDFORD ST,02/23/2015 12:00:00 AM,10:51:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,7,4D,,0,MEDFORD ST,,
X 50 MEDFORD ST,02/23/2015 12:00:00 AM,10:45:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,PA,MA,MERC,3,4D,,0,MEDFORD ST,,
X 52 PLYMPTON ST,02/26/2015 12:00:00 AM,4:59:00 PM,E08,186,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,PLYMPTON ST,,
X 52 PLYMPTON ST,02/25/2015 12:00:00 AM,4:20:00 PM,E07,186,1,92,METER FEE UNPAID,25,PA,MA,LEXU,8,4D,,0,PLYMPTON ST,,
X 523 NEWBURY ST EXT,02/25/2015 12:00:00 AM,10:54:00 AM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,PU,,0,NEWBURY ST EXT,,
X 523 NEWBURY ST EXT,02/27/2015 12:00:00 AM,8:18:00 AM,C01,149,1,92,METER FEE UNPAID,25,,NH,JEEP,2,4D,,0,NEWBURY ST EXT,,
X 523 NEWBURY ST EXT,02/25/2015 12:00:00 AM,10:56:00 AM,C01,149,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,TK,,0,NEWBURY ST EXT,,
X 523 NEWBURY ST EXT,02/27/2015 12:00:00 AM,8:18:00 AM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,HYUN,8,4D,,0,NEWBURY ST EXT,,
X 523 NEWBURY ST EXT,02/27/2015 12:00:00 AM,8:20:00 AM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,JEEP,8,4D,,0,NEWBURY ST EXT,,
X 524 NEWBURY EXTENSION,02/26/2015 12:00:00 AM,9:43:00 PM,C03,375,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,,0,NEWBURY EXTENSION,,
X 525 NEWBURY EXTENSION,02/25/2015 12:00:00 AM,7:33:00 PM,C04,375,1,63,RESIDENT PARK ONLY,40,PA,MA,SUBA,1,4D,,0,NEWBURY EXTENSION,,
X 527 NEWBURY EXTENSION,02/26/2015 12:00:00 AM,2:06:00 PM,C01,149,1,323,EXPIRED INSPECTION,40,PA,MA,CADI,7,4D,EXP: 05/14,0,NEWBURY EXTENSION,,
X 533 NEWBURY EXTENSION,02/25/2015 12:00:00 AM,7:35:00 PM,C04,375,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,8,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,6:30:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,,PA,BMW,1,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,9:16:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,PA,MA,AUDI,8,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,9:17:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,PA,MA,BMW,1,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,6:34:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,PA,MA,DODG,2,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,6:54:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,8,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/26/2015 12:00:00 AM,2:03:00 PM,C01,149,1,322,EXPIRED/NO PLATE,40,PA,MA,TOYT,8,4D,EXP: 01/15,0,NEWBURY EXTENSION,,
X 535 NEWBURY EXTENSION,02/28/2015 12:00:00 AM,9:14:00 PM,C04,132,1,63,RESIDENT PARK ONLY,40,PA,MA,MERZ,8,4D,,0,NEWBURY EXTENSION,,
X 535 NEWBURY ST EXT,02/26/2015 12:00:00 AM,2:01:00 PM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,HOND,2,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/28/2015 12:00:00 AM,4:09:00 PM,C04,132,1,92,METER FEE UNPAID,25,PA,MA,AUDI,7,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/28/2015 12:00:00 AM,5:29:00 PM,C04,132,1,92,METER FEE UNPAID,25,PA,MA,VOLV,8,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/27/2015 12:00:00 AM,8:23:00 AM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/28/2015 12:00:00 AM,4:05:00 PM,C04,132,1,92,METER FEE UNPAID,25,,NJ,HOND,8,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/25/2015 12:00:00 AM,1:46:00 PM,C01,149,1,92,METER FEE UNPAID,25,PA,MA,BUIC,8,4D,,0,NEWBURY ST EXT,,
X 535 NEWBURY ST EXT,02/28/2015 12:00:00 AM,5:25:00 PM,C04,132,1,92,METER FEE UNPAID,25,PA,MA,SATU,8,4D,,0,NEWBURY ST EXT,,
X 536 COMMERCIAL ST,02/26/2015 12:00:00 AM,3:18:00 AM,A02,175,1,20,NO PARKING,55,PA,MA,HYUN,1,4D,DRIVE OFF,0,COMMERCIAL ST,,
X 536 COMMERCIAL ST,02/26/2015 12:00:00 AM,5:12:00 AM,A02,175,1,63,RESIDENT PARK ONLY,40,PA,MA,JEEP,1,2D,,0,COMMERCIAL ST,,
X 543 ALBANY ST,02/26/2015 12:00:00 AM,5:02:00 PM,E08,186,1,92,METER FEE UNPAID,25,,ME,TOYT,4,PU,,0,ALBANY ST,,
X 545 ALBANY ST,02/26/2015 12:00:00 AM,4:49:00 PM,E08,186,1,322,EXPIRED/NO PLATE,40,PA,MA,HOND,8,4D,EXP: 10/14,0,ALBANY ST,,
X 545 ALBANY ST,02/26/2015 12:00:00 AM,4:52:00 PM,E08,186,1,92,METER FEE UNPAID,25,PA,MA,FORD,3,4D,,0,ALBANY ST,,
X 547 MASSACHUSETTS AVE,02/24/2015 12:00:00 AM,9:41:00 PM,E04,375,1,323,EXPIRED INSPECTION,40,PA,MA,KIA,8,4D,EXP: 11/14. REJECTION 9/19/14,0,MASSACHUSETTS AVE,,
X 55 NEWBURY EXTENSION,02/25/2015 12:00:00 AM,7:37:00 PM,C04,375,1,63,RESIDENT PARK ONLY,40,PA,MA,SUBA,4,4D,,0,NEWBURY EXTENSION,,
X 55 UNION ST,02/27/2015 12:00:00 AM,12:02:00 AM,A11,175,1,323,EXPIRED INSPECTION,40,PA,MA,BMW,8,4D,EXP: 11/14,0,UNION ST,,
X 55 UNION ST,02/24/2015 12:00:00 AM,8:23:00 AM,A11,235,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,TK,,0,UNION ST,,
X 55 UNION ST,02/24/2015 12:00:00 AM,11:03:00 AM,A11,235,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,UNION ST,,
X 55 UNION ST,02/27/2015 12:00:00 AM,8:29:00 AM,A11,235,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,UNION ST,,
X 55 UNION ST,02/26/2015 12:00:00 AM,8:57:00 AM,A11,235,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,PU,,0,UNION ST,,
X 55 UNION ST,02/25/2015 12:00:00 AM,9:23:00 AM,A11,235,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,PU,,0,UNION ST,,
X 55 UNION ST,02/25/2015 12:00:00 AM,9:24:00 AM,A11,235,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,UNION ST,,
X 554 WASHINGTON ST,02/27/2015 12:00:00 AM,1:09:00 AM,F06,109,1,14,NO STOP OR STAND,75,PA,MA,BUIC,8,4D,NO STOPPING - ANYTIME,0,WASHINGTON ST,,
X 566 MASSACHUSETTS AVE,02/24/2015 12:00:00 AM,5:05:00 AM,D01,330,1,14,NO STOP OR STAND,75,PA,MA,HYUN,8,4D,NO STOPPING - ANYTIME,0,MASSACHUSETTS AVE,,
X 567 TREMONT ST,02/24/2015 12:00:00 AM,8:15:00 AM,E07,239,1,38,LOADING ZONE,55,PA,MA,JEEP,1,4D,,0,TREMONT ST,,
X 575 ALBANY ST,02/28/2015 12:00:00 AM,11:02:00 AM,E07,113,1,92,METER FEE UNPAID,25,PA,MA,CHEV,1,4D,,0,ALBANY ST,,
X 575 ALBANY ST,02/26/2015 12:00:00 AM,4:46:00 PM,E08,186,1,323,EXPIRED INSPECTION,40,PA,MA,HOND,8,4D,EXP: 01/15,0,ALBANY ST,,
X 595 ALBANY ST,02/25/2015 12:00:00 AM,3:56:00 PM,E07,186,1,14,NO STOP OR STAND,75,PA,MA,TOYT,4,4D,NO STOPPING - ANYTIME,0,ALBANY ST,,
X 60 BATTERYMARCH ST,02/23/2015 12:00:00 AM,11:47:00 AM,A12,349,1,92,METER FEE UNPAID,25,PA,MA,MERC,8,4D,,0,BATTERYMARCH ST,,
X 610 BEACON ST,02/24/2015 12:00:00 AM,2:01:00 PM,C01,149,1,99,OVER METER LIMIT,25,PA,MA,SMAR,2,2D,,0,BEACON ST,,
X 624 CAMBRIDGE ST,02/24/2015 12:00:00 AM,12:43:00 AM,F02,109,1,313,HYDRANT,100,PA,MA,TOYT,8,4D,,0,CAMBRIDGE ST,,
X 64 PLYMPTON ST,02/26/2015 12:00:00 AM,4:57:00 PM,E08,186,1,92,METER FEE UNPAID,25,PA,MA,NISS,3,4D,,0,PLYMPTON ST,,
X 65 ATLANTIC AVE,02/24/2015 12:00:00 AM,9:52:00 AM,A01,265,1,319,OVER 1FT FROM CURB,35,CO,MA,FRHT,7,TK,,0,ATLANTIC AVE,,
X 650 COLUMBUS AVE,02/27/2015 12:00:00 AM,5:15:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,,FL,HYUN,8,4D,,0,COLUMBUS AVE,,
X 650 E 1ST ST,02/27/2015 12:00:00 AM,10:02:00 PM,SB,132,1,328,NO PARKING-ZONE B,25,PA,MA,FORD,8,PU,,0,E 1ST ST,,
X 673 BOYLSTON ST,02/23/2015 12:00:00 AM,10:38:00 PM,B05,175,1,71,HP-DV PLATE,120,,RI,CHEV,8,4D,NO HP PLACARD,0,BOYLSTON ST,,
X 68 EDGERLY RD,02/25/2015 12:00:00 AM,3:54:00 PM,B09,139,1,92,METER FEE UNPAID,25,PA,MA,JEEP,7,4D,,0,EDGERLY RD,,
X 68 EDGERLY RD,03/01/2015 12:00:00 AM,11:50:00 PM,B09,175,1,63,RESIDENT PARK ONLY,40,PA,MA,JEEP,1,4D,,0,EDGERLY RD,,
X 68 EDGERLY RD,02/28/2015 12:00:00 AM,4:15:00 PM,B09,139,1,92,METER FEE UNPAID,25,PA,MA,MERZ,8,4D,,0,EDGERLY RD,,
X 68 EDGERLY RD,02/26/2015 12:00:00 AM,4:01:00 PM,B09,139,1,92,METER FEE UNPAID,25,PA,MA,SCI,8,2D,,0,EDGERLY RD,,
X 69 L ST,02/25/2015 12:00:00 AM,11:24:00 PM,SB,155,1,77,DRIVEWAY,25,PA,MA,HOND,1,4D,,0,L ST,,
X 696 COLUMBUS AVE,02/27/2015 12:00:00 AM,3:07:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,AUDI,1,4D,,0,COLUMBUS AVE,,
X 7 ISLINGTON ST,02/23/2015 12:00:00 AM,11:44:00 PM,F02,109,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,1,4D,,0,ISLINGTON ST,,
X 7 MOULTON ST,02/24/2015 12:00:00 AM,11:06:00 AM,CHAS,162,1,323,EXPIRED INSPECTION,40,PA,MA,MERZ,1,4D,EXP: 00/00. NO INSP STICKER,0,MOULTON ST,,
X 7 MOULTON ST,02/24/2015 12:00:00 AM,11:05:00 AM,CHAS,162,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,1,4D,,0,MOULTON ST,,
X 700 ALBANY ST,02/26/2015 12:00:00 AM,4:24:00 PM,E08,186,1,92,METER FEE UNPAID,25,PA,MA,NISS,1,4D,,0,ALBANY ST,,
X 700 COLUMBUS AVE,02/27/2015 12:00:00 AM,3:09:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,4,2D,,0,COLUMBUS AVE,,
X 716 COLUMBUS AVE,02/27/2015 12:00:00 AM,3:12:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,SUBA,8,4D,,0,COLUMBUS AVE,,
X 716 COLUMBUS AVE,02/27/2015 12:00:00 AM,5:20:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,8,4D,,0,COLUMBUS AVE,,
X 716 COLUMBUS AVE,02/27/2015 12:00:00 AM,12:34:00 PM,D02,113,1,322,EXPIRED/NO PLATE,40,PA,MA,FORD,7,PU,EXP: 01/15,0,COLUMBUS AVE,,
X 73 DELLE AVE,02/24/2015 12:00:00 AM,3:30:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,BMW,3,4D,,0,DELLE AVE,,
X 73 DELLE AVE,02/24/2015 12:00:00 AM,3:28:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,1,4D,,0,DELLE AVE,,
X 73 DELLE AVE,02/24/2015 12:00:00 AM,3:28:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,,CT,VOLK,1,4D,,0,DELLE AVE,,
X 75 BERKELEY ST,02/25/2015 12:00:00 AM,6:17:00 PM,E07,186,1,63,RESIDENT PARK ONLY,40,PA,MA,AUDI,8,2D,,0,BERKELEY ST,,
X 75 BERKELEY ST,02/25/2015 12:00:00 AM,8:58:00 PM,E07,186,1,63,RESIDENT PARK ONLY,40,PA,MA,BMW,7,4D,,0,BERKELEY ST,,
X 76 BATTERYMARCH ST,02/23/2015 12:00:00 AM,11:04:00 AM,A13,149,1,92,METER FEE UNPAID,25,CO,MA,FORD,7,VN,,0,BATTERYMARCH ST,,
X 779 PARKER ST,02/24/2015 12:00:00 AM,3:29:00 AM,D01,330,1,328,NO PARKING-ZONE B,25,PA,MA,HOND,8,4D,,0,PARKER ST,,
X 78 CHARLES ST S,02/28/2015 12:00:00 AM,6:07:00 PM,E07,113,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,8,4D,NO RPP,0,CHARLES ST S,,
X 78 PILGRIM RD,02/24/2015 12:00:00 AM,8:07:00 PM,D02,113,1,63,RESIDENT PARK ONLY,40,PA,MA,TOYT,8,4D,NO RPP,0,PILGRIM RD,,
X 78 W NEWTON ST,03/01/2015 12:00:00 AM,10:34:00 PM,E06,109,1,20,NO PARKING,55,PA,MA,CHEV,8,4D,,0,W NEWTON ST,,
X 79 WENSLEY ST,02/24/2015 12:00:00 AM,4:07:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,TOYT,8,4D,,0,WENSLEY ST,,
X 79 WENSLEY ST,02/27/2015 12:00:00 AM,3:18:00 PM,D04,349,1,329,OVER POST LIM-ZONE B,25,PA,MA,CHEV,4,PU,,0,WENSLEY ST,,
X 8 BRIGHTON ST,02/23/2015 12:00:00 AM,6:35:00 AM,CHAS,162,1,63,RESIDENT PARK ONLY,40,PA,MA,SATU,8,4D,,0,BRIGHTON ST,,
X 8 CLEARWAY ST,02/28/2015 12:00:00 AM,4:31:00 PM,B09,139,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLK,4,4D,NO RPP,0,CLEARWAY ST,,
X 8 DARTMOUTH ST,02/27/2015 12:00:00 AM,4:02:00 PM,E04,186,1,63,RESIDENT PARK ONLY,40,PA,MA,LEXU,4,4D,NO RPP,0,DARTMOUTH ST,,
X 80 IPSWICH ST,03/01/2015 12:00:00 AM,11:01:00 PM,C01,330,1,63,RESIDENT PARK ONLY,40,,CA,TOYT,8,4D,,0,IPSWICH ST,,
X 81 WARREN AVE,02/27/2015 12:00:00 AM,5:33:00 PM,E04,186,1,322,EXPIRED/NO PLATE,40,CO,MA,TOYT,1,PU,EXP: 12/14,0,WARREN AVE,,
X 830 WASHINGTON ST,02/27/2015 12:00:00 AM,7:43:00 PM,E01,139,1,92,METER FEE UNPAID,25,PA,MA,PORS,1,4D,,0,WASHINGTON ST,,
X 830 WASHINGTON ST,02/24/2015 12:00:00 AM,9:38:00 AM,E01,151,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,WASHINGTON ST,,
X 830 WASHINGTON ST,02/24/2015 12:00:00 AM,12:07:00 PM,E03,151,1,99,OVER METER LIMIT,25,PA,MA,TOYT,8,4D,,0,WASHINGTON ST,,
X 830 WASHINGTON ST,02/24/2015 12:00:00 AM,4:31:00 PM,E03,355,1,92,METER FEE UNPAID,25,PA,MA,LNDR,1,4D,,0,WASHINGTON ST,,
X 860 WASHINGTON ST,02/25/2015 12:00:00 AM,8:51:00 AM,E03,151,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,WASHINGTON ST,,
X 860 WASHINGTON ST,02/25/2015 12:00:00 AM,8:49:00 AM,E03,151,1,92,METER FEE UNPAID,25,PA,MA,VOLK,8,2D,,0,WASHINGTON ST,,
X 860 WASHINGTON ST,02/26/2015 12:00:00 AM,11:10:00 AM,E03,151,1,99,OVER METER LIMIT,25,PA,MA,CHEV,8,4D,BROKEN METER,0,WASHINGTON ST,,
X 860 WASHINGTON ST,02/24/2015 12:00:00 AM,9:35:00 AM,E01,151,1,323,EXPIRED INSPECTION,40,PA,MA,FORD,8,4D,EXP: 11/14,0,WASHINGTON ST,,
X 881 E 1ST ST,02/27/2015 12:00:00 AM,6:48:00 PM,SB,132,1,63,RESIDENT PARK ONLY,40,PA,MA,VOLV,2,4D,,0,E 1ST ST,,
X 889 HARRISON AVE,02/27/2015 12:00:00 AM,11:56:00 AM,D02,113,1,63,RESIDENT PARK ONLY,40,PA,MA,INFI,8,4D,NO RPP,0,HARRISON AVE,,
X 889 HARRISON AVE,02/27/2015 12:00:00 AM,11:58:00 AM,D02,113,1,323,EXPIRED INSPECTION,40,PA,MA,INFI,8,4D,EXP: 01/15. NO RPP,0,HARRISON AVE,,
X 89 E CANTON ST,02/28/2015 12:00:00 AM,11:07:00 AM,E07,113,1,92,METER FEE UNPAID,25,PA,MA,KIA,8,4D,,0,E CANTON ST,,
X 9 EGREMONT RD,02/24/2015 12:00:00 AM,4:09:00 AM,F03,109,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,8,4D,,0,EGREMONT RD,,
X 9 VANCOUVER ST,02/25/2015 12:00:00 AM,4:26:00 AM,D01,330,1,313,HYDRANT,100,PA,MA,NISS,1,2D,,0,VANCOUVER ST,,
X 90 FISHER AVE,02/27/2015 12:00:00 AM,3:26:00 PM,D04,349,1,328,NO PARKING-ZONE B,25,PA,MA,TOYT,2,4D,,0,FISHER AVE,,
X 90 HIGH ST,02/25/2015 12:00:00 AM,7:40:00 PM,E05,279,1,92,METER FEE UNPAID,25,PA,MA,HOND,8,4D,,0,HIGH ST,,
X 96 PETERBOROUGH ST,02/25/2015 12:00:00 AM,2:53:00 AM,C01,330,1,63,RESIDENT PARK ONLY,40,PA,MA,FORD,7,4D,,0,PETERBOROUGH ST,,
X 98 BERKELEY ST,02/27/2015 12:00:00 AM,10:05:00 PM,E04,186,1,63,RESIDENT PARK ONLY,40,PA,MA,HOND,2,4D,,0,BERKELEY ST,,
X 98 BERKELEY ST,02/27/2015 12:00:00 AM,10:07:00 PM,E04,186,1,63,RESIDENT PARK ONLY,40,PA,MA,SUBA,6,4D,,0,BERKELEY ST,,
X 98 TYLER ST,02/25/2015 12:00:00 AM,4:29:00 AM,E03,103,1,322,EXPIRED/NO PLATE,40,PA,MA,TOYT,8,4D,EXP: 01/15,0,TYLER ST,,
X 980 HARRISON AVE,02/27/2015 12:00:00 AM,2:17:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,HOND,8,4D,,0,HARRISON AVE,,
X 980 HARRISON AVE,02/27/2015 12:00:00 AM,2:18:00 PM,D02,113,1,329,OVER POST LIM-ZONE B,25,PA,MA,HYUN,1,4D,,0,HARRISON AVE,,
X 99 E CANTON ST,02/28/2015 12:00:00 AM,11:09:00 AM,E07,113,1,92,METER FEE UNPAID,25,PA,MA,TOYT,2,4D,,0,E CANTON ST,,
X 99 E CANTON ST,02/25/2015 12:00:00 AM,4:02:00 PM,E07,186,1,92,METER FEE UNPAID,25,PA,MA,NISS,8,4D,,0,E CANTON ST,,
X BOYLSTON ST A-C ST S,02/27/2015 12:00:00 AM,5:33:00 PM,B14,371,1,99,OVER METER LIMIT,25,PA,MA,TOYT,4,4D,,0,BOYLSTON ST A-C ST S,,
X BOYLSTON ST F-E,02/27/2015 12:00:00 AM,5:39:00 PM,B14,371,1,99,OVER METER LIMIT,25,PA,MA,HOND,8,4D,,0,BOYLSTON ST F-E,,
X COLUMBUS AV,02/27/2015 12:00:00 AM,7:50:00 PM,B14,371,1,92,METER FEE UNPAID,25,PA,MA,TOYT,7,4D,,0,COLUMBUS AV,,
X FEDERAL ST,02/27/2015 12:00:00 AM,8:52:00 AM,A16,138,1,38,LOADING ZONE,55,CO,MA,FORD,4,VN,,0,FEDERAL ST,,
X FEDERAL ST,02/26/2015 12:00:00 AM,10:03:00 AM,A16,138,1,99,OVER METER LIMIT,25,CO,MA,FORD,7,VN,,0,FEDERAL ST,,
X FEDERAL ST,02/23/2015 12:00:00 AM,10:55:00 AM,A12,138,1,99,OVER METER LIMIT,25,CO,MA,CHEV,7,VN,,0,FEDERAL ST,,
X SUMMER ST,02/26/2015 12:00:00 AM,11:30:00 AM,A16,138,1,38,LOADING ZONE,55,CO,MA,FORD,7,VN,,0,SUMMER ST,,
X1 FIRST AVENUE,02/24/2015 12:00:00 AM,3:47:00 PM,CHAS,293,1,92,METER FEE UNPAID,25,PA,MA,VOLV,1,4D,,0,FIRST AVENUE,,
X1 GAVIN WAY,02/23/2015 12:00:00 AM,3:21:00 AM,SB,251,1,323,EXPIRED INSPECTION,40,PA,MA,DODG,8,4D,EXP: 01/15,0,GAVIN WAY,,
X1 OVERLAND ST,02/28/2015 12:00:00 AM,1:00:00 PM,C03,192,1,92,METER FEE UNPAID,25,PA,MA,HOND,8,4D,,0,OVERLAND ST,,
X1 OVERLAND ST,02/28/2015 12:00:00 AM,1:02:00 PM,C03,192,1,92,METER FEE UNPAID,25,PA,MA,TOYT,3,VN,,0,OVERLAND ST,,
X1 OVERLAND ST,02/28/2015 12:00:00 AM,1:03:00 PM,C03,192,1,92,METER FEE UNPAID,25,PA,MA,MERZ,8,4D,,0,OVERLAND ST,,
X1 OVERLAND ST,02/26/2015 12:00:00 AM,3:58:00 PM,C03,375,1,92,METER FEE UNPAID,25,PA,MA,TOYT,1,VN,,0,OVERLAND ST,,
X1 UNION ST,02/23/2015 12:00:00 AM,7:36:00 PM,A01,304,1,92,METER FEE UNPAID,25,CO,MA,FORD,1,4D,,0,UNION ST,,
X1 UNION ST,02/28/2015 12:00:00 AM,4:51:00 PM,A11,371,1,92,METER FEE UNPAID,25,PA,MA,VOLK,7,4D,,0,UNION ST,,
X1 UNION ST,02/28/2015 12:00:00 AM,6:12:00 PM,A11,371,1,71,HP-DV PLATE,120,PA,MA,VOLK,1,4D,,0,UNION ST,,
X1 UNION ST,02/26/2015 12:00:00 AM,5:30:00 PM,A11,310,1,322,EXPIRED/NO PLATE,40,PA,MA,FORD,1,PU,EXP: 01/14,0,UNION ST,,
X10 GLENVILLE AVE,02/25/2015 12:00:00 AM,11:35:00 PM,F02,360,1,322,EXPIRED/NO PLATE,40,PA,MA,NISS,2,4D,EXP: 01/15,0,GLENVILLE AVE,,
X10 GOVE ST,02/26/2015 12:00:00 AM,12:35:00 PM,EB,261,1,77,DRIVEWAY,25,PA,MA,MITS,4,4D,,0,GOVE ST,,
X10 HIGH ST,02/23/2015 12:00:00 AM,11:57:00 AM,A21,260,1,14,NO STOP OR STAND,75,CO,MA,UPS,3,TK,NO STOPPING - ANYTIME,0,HIGH ST,,
X100 ASHFORD ST,02/24/2015 12:00:00 AM,8:46:00 AM,F05,212,1,92,METER FEE UNPAID,25,PA,MA,TOYT,4,4D,,0,ASHFORD ST,,
X100 ASHFORD ST,02/28/2015 12:00:00 AM,8:56:00 AM,F01,198,1,92,METER FEE UNPAID,25,PA,MA,TOYT,8,4D,,0,ASHFORD ST,,
X100 ASHFORD ST,02/28/2015 12:00:00 AM,8:58:00 AM,F04,252,1,92,METER FEE UNPAID,25,,NY,INFI,1,4D,,0,ASHFORD ST,,
X100 ASHFORD ST,02/24/2015 12:00:00 AM,8:46:00 AM,F03,159,1,92,METER FEE UNPAID,25,PA,MA,HOND,7,4D,,0,ASHFORD ST,,
X100 ASHFORD ST,02/24/2015 12:00:00 AM,8:46:00 AM,F02,246,1,92,METER FEE UNPAID,25,PA,MA,NISS,8,4D,,0,ASHFORD ST,,
X100 BEACH ST,02/24/2015 12:00:00 AM,1:22:00 PM,A20,116,1,92,METER FEE UNPAID,25,PA,MA,HOND,8,4D,,0,BEACH ST,,
X100 BELVIDERE ST,02/25/2015 12:00:00 AM,9:27:00 PM,B11,157,1,20,NO PARKING,55,,RI,TOYT,8,4D,,0,BELVIDERE ST,,
X100 CLARENDON ST,02/27/2015 12:00:00 AM,1:15:00 PM,B14,371,1,92,METER FEE UNPAID,25,PA,MA,CHEV,8,4D,,0,CLARENDON ST,,
X100 CLARENDON ST,02/27/2015 12:00:00 AM,1:18:00 PM,B13,177,1,92,METER FEE UNPAID,25,PA,MA,VOLV,2,4D,,0,CLARENDON ST,,
